State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,,
FL,,45802,925,94,20104,CLOBETASOL,,,,,,,,,150,4,35.77,35.77,0,,
FL,,45802,925,96,20104,CLOBETASOL,,,,,,,,,480,6,80.01,80.01,0,,
FL,,45802,933,26,20104,HYDROCORTI,,,,,,,,,242.034,2,18.17,18.17,0,,
FL,,45802,937,16,20104,HYDROCORTI,,,,,,,,,4843.2,74,1347.14,1347.14,0,,
FL,,45802,937,26,20104,HYDROCORTI,,,,,,,,,10803,86,2055.51,2055.51,0,,
FL,,45802,942,1,20104,SODIUM SUL,,,,,,,,,4592.6,25,653.22,638.34,14.88,,
FL,,45802,942,2,20104,SODIUM SUL,,,,,,,,,6463.26,19,860.23,860.23,0,,
FL,,45802,946,94,20104,SODIUM SUL,,,,,,,,,510,14,368.84,368.84,0,,
FL,,45802,946,96,20104,SODIUM SUL,,,,,,,,,240,4,155.04,155.04,0,,
FL,,45802,947,78,20104,GLIMEPIRID,,,,,,,,,22165,478,3678.33,3671.35,6.98,,
FL,,45802,950,1,20104,SODIUM SUL,,,,,,,,,100,3,164.91,164.91,0,,
FL,,45802,952,26,20104,IBUPROFEN ,,,,,,,,,188907,1117,8638.77,8637.77,1,,
FL,,45802,952,43,20104,IBUPROFEN ,,,,,,,,,1019776.632,5828,58443.33,58392.3,51.03,,
FL,,45802,962,72,20104,ERY       ,,,,,,,,,10170,169,11462.66,11355.65,107.01,,
FL,,45802,966,94,20104,ERYTHROMYC,,,,,,,,,4095,119,1263.33,1263.33,0,,
FL,,45802,966,96,20104,ERYTHROMYC,,,,,,,,,5520,91,1434.91,1434.91,0,,
FL,,45802,968,26,20104,GRISEOFULV,,,,,,,,,485884,1598,105202.15,104598.76,603.39,,
FL,,45802,974,26,20104,CETIRIZINE,,,,,,,,,238597,2000,19034.26,19034.26,0,,
FL,,45802,975,64,20104,HYDROQUINO,,,,,,,,,2499.682,83,1536.6,1536.6,0,,
FL,,45802,978,1,20104,SODIUM SUL,,,,,,,,,130,5,200.02,200.02,0,,
FL,,45802,980,64,20104,HYDROQUINO,,,,,,,,,7896.172,260,4390.64,4390.64,0,,
FL,,45802,982,64,20104,HYDROQUINO,,,,,,,,,198.45,7,160.38,160.38,0,,
FL,,45802,984,64,20104,HYDROQUINO,,,,,,,,,315.6,11,414.03,414.03,0,,
FL,,45802,995,96,20104,BENZOYL PE,,,,,,,,,13980,224,3828.48,3828.48,0,,
FL,,45963,412,61,20104,ACETIC ACI,,,,,,,,,280,28,4028.8,4028.8,0,,
FL,,45985,646,1,20104,UTA       ,,,,,,,,,470,11,790.71,790.71,0,,
FL,,45985,654,1,20104,BIDEX     ,,,,,,,,,355,6,75.28,75.28,0,,
FL,,46122,29,74,20104,OMEPRAZOLE,,,,,,,,,150,5,112.8,112.8,0,,
FL,,46287,3,1,20104,HYDROCORTI,,,,,,,,,30,1,8.44,8.44,0,,
FL,,46287,6,1,20104,SPS       ,,,,,,,,,75210,121,5465.3,5465.3,0,,
FL,,46287,6,60,20104,SPS       ,,,,,,,,,22452,66,2562.36,2562.36,0,,
FL,,46287,9,1,20104,ISONIAZID ,,,,,,,,,20052,35,1862.35,1862.35,0,,
FL,,46287,10,16,20104,TRIAMCINOL,,,,,,,,,3097,8,203.33,203.33,0,,
FL,,46287,12,16,20104,SODIUM POL,,,,,,,,,19052,34,4306.99,4306.99,0,,
FL,,46287,500,1,20104,SORBITOL  ,,,,,,,,,1920,2,24.22,24.22,0,,
FL,,46672,53,10,20104,BUTALBITAL,,,,,,,,,1985,44,332.68,332.68,0,,
FL,,46672,53,50,20104,BUTALBITAL,,,,,,,,,18996,321,2863.16,2863.16,0,,
FL,,46987,322,11,20104,KADIAN    ,,,,,,,,,120,2,496.34,496.34,0,,
FL,,46987,323,11,20104,KADIAN    ,,,,,,,,,390,5,2906.47,2906.47,0,,
FL,,46987,324,11,20104,KADIAN    ,,,,,,,,,1062,8,15757.69,15757.69,0,,
FL,,46987,325,11,20104,KADIAN    ,,,,,,,,,300,5,1371.88,1371.88,0,,
FL,,46987,326,11,20104,KADIAN    ,,,,,,,,,120,2,1070.9,1070.9,0,,
FL,,46987,410,11,20104,KADIAN    ,,,,,,,,,120,2,450,450,0,,
FL,,46987,412,11,20104,KADIAN    ,,,,,,,,,172,3,2041.83,2041.83,0,,
FL,,47335,290,44,20104,CAFFEINE C,,,,,,,,,246,5,2854.82,2661.27,193.55,,
FL,,47335,736,86,20104,BUPROPION ,,,,,,,,,60,2,68.44,68.44,0,,
FL,,47335,737,86,20104,BUPROPION ,,,,,,,,,450,8,379.01,379.01,0,,
FL,,47335,737,88,20104,BUPROPION ,,,,,,,,,1290,25,1043.7,1043.7,0,,
FL,,47335,738,86,20104,BUPROPION ,,,,,,,,,60,1,60.49,60.49,0,,
FL,,47781,267,3,20104,CEFACLOR  ,,,,,,,,,143,6,344.47,344.47,0,,
FL,,47781,275,9,20104,ISOSORBIDE,,,,,,,,,390,11,212.16,212.16,0,,
FL,,48102,7,35,20104,BACITRACIN,,,,,,,,,808.5,220,11885.39,11851.52,33.87,,
FL,,48102,8,11,20104,ERYTHROMYC,,,,,,,,,21.5,5,111.04,111.04,0,,
FL,,48102,8,35,20104,ERYTHROMYC,,,,,,,,,301,85,1547.53,1547.53,0,,
FL,,48102,8,39,20104,ERYTHROMYC,,,,,,,,,3.5,1,4,4,0,,
FL,,49158,500,1,20104,ENALAPRIL ,,,,,,,,,90,3,13.11,13.11,0,,
FL,,49158,501,10,20104,ENALAPRIL ,,,,,,,,,60,2,8.9,8.9,0,,
FL,,49230,534,10,20104,VENOFER   ,,,,,,,,,8362.55,1094,94271.07,94271.07,0,,
FL,,49230,534,25,20104,VENOFER   ,,,,,,,,,12920,2401,146610,146610,0,,
FL,,49230,640,21,20104,PHOSLO    ,,,,,,,,,85995,499,62248.92,62248.92,0,,
FL,,49281,10,10,20104,FLUZONE   ,,,,,,,,,5.5,9,162.25,162.25,0,,
FL,,49281,10,25,20104,FLUZONE   ,,,,,,,,,2,6,121.98,121.98,0,,
FL,,49281,10,50,20104,FLUZONE   ,,,,,,,,,2320.5,4601,71461.03,71461.03,0,,
FL,,49281,190,20,20104,IMOGAM RAB,,,,,,,,,8,4,608.26,608.26,0,,
FL,,49281,387,65,20104,FLUZONE HI,,,,,,,,,80,156,4594.68,4594.68,0,,
FL,,49348,1,10,20104,ASPIRIN   ,,,,,,,,,60,2,8.5,8.5,0,,
FL,,49348,1,23,20104,ASPIRIN   ,,,,,,,,,120,4,13.47,13.47,0,,
FL,,49348,20,39,20104,ANTACID-AN,,,,,,,,,710,2,14.82,14.82,0,,
FL,,49348,20,97,20104,ANTACID-AN,,,,,,,,,284.22,2,7.32,7.32,0,,
FL,,49348,34,82,20104,ASPIRIN EC,,,,,,,,,1290,43,185.85,185.85,0,,
FL,,49348,58,19,20104,STOOL SOFT,,,,,,,,,30,1,5.03,5.03,0,,
FL,,49348,62,43,20104,CALCIUM   ,,,,,,,,,812,19,80.89,80.89,0,,
FL,,49348,88,10,20104,VITAMIN B-,,,,,,,,,120,4,16.37,16.37,0,,
FL,,49348,101,10,20104,MULTIVITAM,,,,,,,,,30,1,1.5,1.5,0,,
FL,,49348,102,10,20104,MULTIVITAM,,,,,,,,,150,4,18.76,18.76,0,,
FL,,49348,103,23,20104,COMPLETE  ,,,,,,,,,120,4,20.6,20.6,0,,
FL,,49348,103,45,20104,COMPLETE  ,,,,,,,,,88,3,16.98,16.98,0,,
FL,,49348,110,12,20104,CALCIUM 60,,,,,,,,,300,5,43.25,43.25,0,,
FL,,49348,169,21,20104,ANTACID   ,,,,,,,,,150,1,6.92,6.92,0,,
FL,,49348,170,21,20104,ANTACID   ,,,,,,,,,150,1,6.92,6.92,0,,
FL,,49348,195,16,20104,ULTRA STRE,,,,,,,,,120,1,5.32,5.32,0,,
FL,,49348,233,12,20104,CALCIUM   ,,,,,,,,,1270,20,145.65,145.65,0,,
FL,,49348,263,44,20104,GAS RELIEF,,,,,,,,,120,1,21.69,21.69,0,,
FL,,49348,264,43,20104,CALCIUM 50,,,,,,,,,660,11,85.14,85.14,0,,
FL,,49348,278,34,20104,TUSSIN    ,,,,,,,,,2486,21,112.64,112.64,0,,
FL,,49348,278,37,20104,TUSSIN    ,,,,,,,,,356,2,13.57,13.57,0,,
FL,,49348,283,14,20104,ASPIRIN EC,,,,,,,,,360,12,51.61,51.61,0,,
FL,,49348,284,23,20104,ASPIRIN EC,,,,,,,,,2550,85,371.61,371.61,0,,
FL,,49348,304,23,20104,CALCIUM 60,,,,,,,,,194,4,18.26,18.26,0,,
FL,,49348,324,12,20104,CALCIUM CI,,,,,,,,,1440,30,232.08,232.08,0,,
FL,,49348,335,10,20104,COMPLETE S,,,,,,,,,240,8,18.24,18.24,0,,
FL,,49348,335,23,20104,COMPLETE S,,,,,,,,,153,5,25.47,25.47,0,,
FL,,49348,362,34,20104,ANTACID EX,,,,,,,,,192,1,10.73,10.73,0,,
FL,,49348,391,10,20104,SUPER B CO,,,,,,,,,60,2,7.75,7.75,0,,
FL,,49348,395,29,20104,EAR DROPS ,,,,,,,,,30,2,17.8,17.8,0,,
FL,,49348,407,12,20104,VITAMIN B-,,,,,,,,,30,1,6.4,6.4,0,,
FL,,49348,443,30,20104,LICE KILLI,,,,,,,,,2099,7,247.51,247.51,0,,
FL,,49348,443,34,20104,LICE TREAT,,,,,,,,,594,4,64.56,64.56,0,,
FL,,49348,460,30,20104,LICE TREAT,,,,,,,,,238,4,46.85,46.85,0,,
FL,,49348,498,7,20104,ASPIRIN   ,,,,,,,,,302,11,38.55,38.55,0,,
FL,,49348,504,49,20104,MAGNESIUM ,,,,,,,,,592,2,8.33,8.33,0,,
FL,,49348,530,77,20104,MICONAZOLE,,,,,,,,,90,2,23.84,23.84,0,,
FL,,49348,543,1,20104,LORATA-DIN,,,,,,,,,190,8,201.22,201.22,0,,
FL,,49348,543,57,20104,LORATA-DIN,,,,,,,,,90,4,85.6,85.6,0,,
FL,,49348,549,12,20104,OPTI-VITAM,,,,,,,,,60,2,14.28,14.28,0,,
FL,,49348,572,36,20104,NICOTINE G,,,,,,,,,110,1,25.8,25.8,0,,
FL,,49348,616,10,20104,STOOL SOFT,,,,,,,,,360,8,39.29,39.29,0,,
FL,,49348,616,90,20104,STOOL SOFT,,,,,,,,,60,1,3.95,3.95,0,,
FL,,49348,632,13,20104,SMOOTH ANT,,,,,,,,,90,1,6.9,6.9,0,,
FL,,49348,634,1,20104,ALLERGY RE,,,,,,,,,195,7,155.82,155.82,0,,
FL,,49348,636,34,20104,LORATADINE,,,,,,,,,15163,125,1178.26,1178.26,0,,
FL,,49348,637,4,20104,ALLERGY RE,,,,,,,,,30,1,19.71,19.71,0,,
FL,,49348,691,36,20104,NICOTINE G,,,,,,,,,110,1,40.91,40.91,0,,
FL,,49348,692,64,20104,NICOTINE G,,,,,,,,,170,1,48.93,48.93,0,,
FL,,49348,696,49,20104,MAGNESIUM ,,,,,,,,,2388,5,27.08,27.08,0,,
FL,,49348,704,9,20104,ARTHRITIS ,,,,,,,,,540,5,67.15,67.15,0,,
FL,,49348,704,10,20104,ARTHRITIS ,,,,,,,,,2249,36,295.59,295.59,0,,
FL,,49348,756,15,20104,ASPIRIN EC,,,,,,,,,4076,134,421.87,421.87,0,,
FL,,49348,756,23,20104,ASPIRIN EC,,,,,,,,,2487,81,281.08,281.08,0,,
FL,,49348,756,53,20104,ASPIRIN EC,,,,,,,,,10381,346,1325.66,1325.66,0,,
FL,,49348,757,7,20104,CHILDREN'S,,,,,,,,,439,15,61.54,61.54,0,,
FL,,49348,793,76,20104,CLOTRIMAZO,,,,,,,,,180,4,41.47,41.47,0,,
FL,,49348,818,12,20104,LORATADINE,,,,,,,,,563,19,222.74,222.74,0,,
FL,,49348,818,13,20104,LORATADINE,,,,,,,,,360,12,140.45,140.45,0,,
FL,,49348,818,44,20104,LORATADINE,,,,,,,,,1560,52,711.69,711.69,0,,
FL,,49348,821,10,20104,VITAMIN B-,,,,,,,,,28,1,5.09,5.09,0,,
FL,,49348,833,61,20104,MICONAZOLE,,,,,,,,,14,2,25.24,25.24,0,,
FL,,49348,843,34,20104,ALL DAY AL,,,,,,,,,7350,57,554.36,554.36,0,,
FL,,49348,846,46,20104,OMEPRAZOLE,,,,,,,,,128,5,93.48,93.48,0,,
FL,,49348,846,61,20104,OMEPRAZOLE,,,,,,,,,1088,36,649.01,649.01,0,,
FL,,49348,846,78,20104,OMEPRAZOLE,,,,,,,,,796,22,493.78,493.78,0,,
FL,,49348,847,12,20104,ALL DAY AL,,,,,,,,,120,4,44.06,44.06,0,,
FL,,49348,847,44,20104,ALL DAY AL,,,,,,,,,60,2,26.2,26.2,0,,
FL,,49348,847,46,20104,ALL DAY AL,,,,,,,,,90,3,38.72,38.72,0,,
FL,,49348,849,34,20104,LORATADINE,,,,,,,,,3770,33,253.19,253.19,0,,
FL,,49348,851,4,20104,ALL DAY AL,,,,,,,,,72,3,48.78,48.78,0,,
FL,,49348,852,16,20104,NICOTINE L,,,,,,,,,72,1,31.81,31.81,0,,
FL,,49348,853,16,20104,NICOTINE L,,,,,,,,,432,6,168.84,168.84,0,,
FL,,49348,872,77,20104,MICONAZOLE,,,,,,,,,226.857,5,44.42,44.42,0,,
FL,,49348,921,9,20104,ARTHRITIS ,,,,,,,,,482,8,78.11,78.11,0,,
FL,,49348,921,10,20104,ARTHRITIS ,,,,,,,,,2699,41,345.1,345.1,0,,
FL,,49348,924,10,20104,8 HOUR PAI,,,,,,,,,20,1,5.17,5.17,0,,
FL,,49483,41,1,20104,CHLORPHENI,,,,,,,,,10,1,4.24,4.24,0,,
FL,,49483,52,10,20104,ASPIRIN EC,,,,,,,,,3652,121,470.73,470.73,0,,
FL,,49483,54,10,20104,ASPIRIN EC,,,,,,,,,22435,740,2840.11,2840.11,0,,
FL,,49483,54,12,20104,ASPIRIN EC,,,,,,,,,1923,63,249.1,249.1,0,,
FL,,49483,63,1,20104,FERRO-TIME,,,,,,,,,120,3,12.31,12.31,0,,
FL,,49483,64,10,20104,FERROUS SU,,,,,,,,,691,9,36.25,36.25,0,,
FL,,49483,272,6,20104,MUCOSA    ,,,,,,,,,165,4,21.89,21.89,0,,
FL,,49502,500,1,20104,EPIPEN    ,,,,,,,,,1068,462,38513.43,37754.57,758.86,,
FL,,49502,500,2,20104,EPIPEN    ,,,,,,,,,3470,820,122440.41,120310.9,2129.51,,
FL,,49502,501,1,20104,EPIPEN JR ,,,,,,,,,564,231,20218.15,19387.55,830.6,,
FL,,49502,501,2,20104,EPIPEN JR ,,,,,,,,,3780,891,133369.89,130119.42,3250.47,,
FL,,49502,605,61,20104,PERFOROMIS,,,,,,,,,4200,36,12229.51,10672.48,1557.03,,
FL,,49502,672,30,20104,DUONEB    ,,,,,,,,,2790.026,10,326.69,174.03,152.66,,
FL,,49502,672,60,20104,DUONEB    ,,,,,,,,,14040.14,18,1060.04,412.72,647.32,,
FL,,49502,685,26,20104,IPRATROPIU,,,,,,,,,25975,121,1975.28,1971.33,3.95,,
FL,,49502,685,30,20104,IPRATROPIU,,,,,,,,,3195,16,261.19,261.19,0,,
FL,,49502,685,31,20104,IPRATROPIU,,,,,,,,,25060,254,2417.61,2417.61,0,,
FL,,49502,685,62,20104,IPRATROPIU,,,,,,,,,50010,202,3554.52,3546.02,8.5,,
FL,,49502,697,24,20104,ALBUTEROL ,,,,,,,,,118305,473,7547.26,7547.26,0,,
FL,,49502,697,29,20104,ALBUTEROL ,,,,,,,,,16575,93,1153.69,1153.69,0,,
FL,,49502,697,30,20104,ALBUTEROL ,,,,,,,,,4710,18,316.77,316.77,0,,
FL,,49502,697,61,20104,ALBUTEROL ,,,,,,,,,169039.205,715,10989.97,10989.97,0,,
FL,,49502,900,30,20104,EMSAM     ,,,,,,,,,30,1,555.66,555.66,0,,
FL,,49614,113,78,20104,ASPIRIN EC,,,,,,,,,510,17,69.33,69.33,0,,
FL,,49614,113,85,20104,ASPIRIN EC,,,,,,,,,390,13,37.72,37.72,0,,
FL,,49614,130,78,20104,STOOL SOFT,,,,,,,,,30,1,5.23,5.23,0,,
FL,,49614,134,42,20104,MAGNESIUM ,,,,,,,,,296,1,5.39,5.39,0,,
FL,,49614,170,65,20104,ALLERGY RE,,,,,,,,,300,10,130.91,130.91,0,,
FL,,49614,170,72,20104,ALLERGY RE,,,,,,,,,174,7,73.59,73.59,0,,
FL,,49614,170,75,20104,ALLERGY RE,,,,,,,,,60,2,21.38,21.38,0,,
FL,,49614,172,52,20104,ALLERGY RE,,,,,,,,,130,5,116.37,116.37,0,,
FL,,49614,174,26,20104,ALLERGY RE,,,,,,,,,190,3,17.4,17.4,0,,
FL,,49614,204,5,20104,EAR DROPS ,,,,,,,,,15,1,6.73,6.73,0,,
FL,,49614,234,26,20104,ALL DAY AL,,,,,,,,,1320,5,82.14,82.14,0,,
FL,,49614,235,62,20104,ALLERGY D-,,,,,,,,,20,1,17.66,17.66,0,,
FL,,49614,238,55,20104,OMEPRAZOLE,,,,,,,,,126,3,68.85,68.85,0,,
FL,,49614,416,78,20104,ASPIRIN   ,,,,,,,,,282,12,26.92,26.92,0,,
FL,,49614,448,71,20104,CHEST CONG,,,,,,,,,110,3,25.88,25.88,0,,
FL,,49614,467,68,20104,CHILDREN'S,,,,,,,,,360,12,40.8,40.8,0,,
FL,,49614,473,78,20104,ARTHRITIS ,,,,,,,,,300,4,32.06,32.06,0,,
FL,,49614,535,31,20104,ASPIRIN EC,,,,,,,,,1786,62,200.09,200.09,0,,
FL,,49614,535,76,20104,ASPIRIN EC,,,,,,,,,1440,48,201.48,201.48,0,,
FL,,49708,644,90,20104,ELIXOPHYLL,,,,,,,,,7000,8,1158.75,1158.75,0,,
FL,,49730,111,30,20104,NITROGLYCE,,,,,,,,,2070,69,1483.84,1483.84,0,,
FL,,49730,112,30,20104,NITROGLYCE,,,,,,,,,3948,130,3050.46,3050.46,0,,
FL,,49730,113,30,20104,NITROGLYCE,,,,,,,,,660,22,737.46,737.46,0,,
FL,,49769,453,60,20104,SODIUM SUL,,,,,,,,,60,1,102.41,102.41,0,,
FL,,49769,542,16,20104,DM-CPM-PE-,,,,,,,,,180,1,12.44,12.44,0,,
FL,,49769,543,21,20104,DM-PE-CPM ,,,,,,,,,150,5,135.95,135.95,0,,
FL,,49769,552,16,20104,UREA      ,,,,,,,,,1440,3,388.47,388.47,0,,
FL,,49769,554,50,20104,PHLUORIVIT,,,,,,,,,100,2,19.12,19.12,0,,
FL,,49769,555,50,20104,PHLUORIVIT,,,,,,,,,50,1,11.06,11.06,0,,
FL,,49769,556,50,20104,PHLUORIVIT,,,,,,,,,830,17,163.51,163.51,0,,
FL,,49884,9,1,20104,ISOSORBIDE,,,,,,,,,5908,126,1759.02,1749.49,9.53,,
FL,,49884,9,10,20104,ISOSORBIDE,,,,,,,,,450,9,170.92,170.92,0,,
FL,,49884,21,1,20104,ISOSORBIDE,,,,,,,,,120,4,18.26,18.26,0,,
FL,,49884,22,1,20104,ISOSORBIDE,,,,,,,,,270,3,21.53,21.53,0,,
FL,,49884,27,1,20104,HYDRALAZIN,,,,,,,,,33118,370,6290.72,6290.72,0,,
FL,,49884,27,10,20104,HYDRALAZIN,,,,,,,,,9815,94,2143.24,2127.49,15.75,,
FL,,49884,28,1,20104,HYDRALAZIN,,,,,,,,,29619,325,7653.85,7634.45,19.4,,
FL,,49884,28,10,20104,HYDRALAZIN,,,,,,,,,5807,67,1519.55,1519.55,0,,
FL,,49884,29,1,20104,HYDRALAZIN,,,,,,,,,9945,108,1603.14,1602.04,1.1,,
FL,,49884,29,10,20104,HYDRALAZIN,,,,,,,,,1245,14,290.91,290.91,0,,
FL,,49884,34,1,20104,MECLIZINE ,,,,,,,,,23580,444,2944.07,2931.1,12.97,,
FL,,49884,34,10,20104,MECLIZINE ,,,,,,,,,11353,210,1401.01,1390.77,10.24,,
FL,,49884,35,1,20104,MECLIZINE ,,,,,,,,,29700,574,11483.47,11471.3,12.17,,
FL,,49884,35,10,20104,MECLIZINE ,,,,,,,,,86079,1682,31839.7,31797.38,42.32,,
FL,,49884,43,1,20104,CYPROHEPTA,,,,,,,,,1361,27,264.7,264.7,0,,
FL,,49884,43,10,20104,CYPROHEPTA,,,,,,,,,3308,49,584.23,584.23,0,,
FL,,49884,54,1,20104,IMIPRAMINE,,,,,,,,,4307,90,1069.78,1059.15,10.63,,
FL,,49884,55,1,20104,IMIPRAMINE,,,,,,,,,11834,233,3335.01,3312.25,22.76,,
FL,,49884,55,10,20104,IMIPRAMINE,,,,,,,,,30,1,8.53,8.53,0,,
FL,,49884,56,1,20104,IMIPRAMINE,,,,,,,,,11440,194,4130.93,4130.93,0,,
FL,,49884,56,10,20104,IMIPRAMINE,,,,,,,,,270,5,101.96,101.96,0,,
FL,,49884,64,1,20104,FLUPHENAZI,,,,,,,,,940,16,234.68,234.68,0,,
FL,,49884,64,5,20104,FLUPHENAZI,,,,,,,,,392,8,107.65,107.65,0,,
FL,,49884,65,1,20104,GLYCOPYRRO,,,,,,,,,7652,66,4401.61,4375.39,26.22,,
FL,,49884,66,1,20104,GLYCOPYRRO,,,,,,,,,600,15,579.69,579.69,0,,
FL,,49884,71,76,20104,RIBAPAK   ,,,,,,,,,56,1,1127.5,1127.5,0,,
FL,,49884,73,27,20104,AMOXICILLI,,,,,,,,,300,2,22.33,22.33,0,,
FL,,49884,73,28,20104,AMOXICILLI,,,,,,,,,150,1,12.88,12.88,0,,
FL,,49884,73,47,20104,AMOXICILLI,,,,,,,,,1050,8,79.27,79.27,0,,
FL,,49884,76,1,20104,FLUPHENAZI,,,,,,,,,373,9,84.22,84.22,0,,
FL,,49884,76,5,20104,FLUPHENAZI,,,,,,,,,674,12,126.77,126.77,0,,
FL,,49884,84,1,20104,DEXAMETHAS,,,,,,,,,33,3,11.66,11.66,0,,
FL,,49884,85,1,20104,DEXAMETHAS,,,,,,,,,22,2,9.96,9.96,0,,
FL,,49884,87,1,20104,DEXAMETHAS,,,,,,,,,1103,39,449.42,449.42,0,,
FL,,49884,93,3,20104,DOXYCYCLIN,,,,,,,,,140,7,152.94,152.94,0,,
FL,,49884,106,1,20104,TORSEMIDE ,,,,,,,,,477,18,202.92,202.92,0,,
FL,,49884,107,1,20104,TORSEMIDE ,,,,,,,,,30,1,10.13,10.13,0,,
FL,,49884,108,1,20104,TORSEMIDE ,,,,,,,,,450,10,139.01,126.77,12.24,,
FL,,49884,117,1,20104,AMILORIDE ,,,,,,,,,1482,34,1151.31,1151.31,0,,
FL,,49884,121,1,20104,HYDRALAZIN,,,,,,,,,7302,88,3851.25,3800.38,50.87,,
FL,,49884,121,10,20104,HYDRALAZIN,,,,,,,,,2728,31,1327.52,1327.52,0,,
FL,,49884,164,1,20104,BENZTROPIN,,,,,,,,,1322,25,166.82,166.82,0,,
FL,,49884,165,1,20104,BENZTROPIN,,,,,,,,,1623,26,205.78,205.78,0,,
FL,,49884,165,10,20104,BENZTROPIN,,,,,,,,,2188,53,336.87,336.87,0,,
FL,,49884,166,1,20104,BENZTROPIN,,,,,,,,,1847,50,336.03,336.03,0,,
FL,,49884,166,10,20104,BENZTROPIN,,,,,,,,,2555,61,439.22,439.22,0,,
FL,,49884,168,27,20104,AMOX TR-PO,,,,,,,,,200,2,52.09,52.09,0,,
FL,,49884,168,28,20104,AMOX TR-PO,,,,,,,,,75,1,24.33,24.33,0,,
FL,,49884,168,47,20104,AMOX TR-PO,,,,,,,,,1800,13,446.73,420.96,25.77,,
FL,,49884,180,9,20104,PRAVASTATI,,,,,,,,,30,1,10.15,10.15,0,,
FL,,49884,195,1,20104,NABUMETONE,,,,,,,,,1960,31,792.97,792.97,0,,
FL,,49884,195,5,20104,NABUMETONE,,,,,,,,,150,5,57.45,57.45,0,,
FL,,49884,196,1,20104,NABUMETONE,,,,,,,,,780,13,276.51,276.51,0,,
FL,,49884,201,49,20104,AMOX TR-PO,,,,,,,,,2475,18,630.56,630.56,0,,
FL,,49884,201,70,20104,AMOX TR-PO,,,,,,,,,2600,13,656.79,656.79,0,,
FL,,49884,212,55,20104,RISPERIDON,,,,,,,,,7,1,29.95,29.95,0,,
FL,,49884,217,1,20104,DOXEPIN HC,,,,,,,,,150,3,17.04,17.04,0,,
FL,,49884,217,10,20104,DOXEPIN HC,,,,,,,,,276,3,23.15,23.15,0,,
FL,,49884,218,1,20104,DOXEPIN HC,,,,,,,,,780,16,104.04,104.04,0,,
FL,,49884,218,10,20104,DOXEPIN HC,,,,,,,,,60,1,7.51,7.51,0,,
FL,,49884,219,1,20104,DOXEPIN HC,,,,,,,,,242,8,47.08,47.08,0,,
FL,,49884,219,10,20104,DOXEPIN HC,,,,,,,,,90,2,14.62,14.62,0,,
FL,,49884,220,1,20104,DOXEPIN HC,,,,,,,,,240,6,60.7,60.7,0,,
FL,,49884,221,1,20104,DOXEPIN HC,,,,,,,,,90,2,19.95,19.95,0,,
FL,,49884,222,1,20104,DOXEPIN HC,,,,,,,,,2550,69,3304.62,3304.62,0,,
FL,,49884,222,3,20104,DOXEPIN HC,,,,,,,,,2550,71,2649.17,2649.17,0,,
FL,,49884,235,33,20104,HYDROCODON,,,,,,,,,6605,66,3684.61,3624.15,60.46,,
FL,,49884,236,11,20104,DOXYCYCLIN,,,,,,,,,30,1,210,210,0,,
FL,,49884,256,1,20104,MINOXIDIL ,,,,,,,,,4752,78,1246.43,1246.43,0,,
FL,,49884,257,1,20104,MINOXIDIL ,,,,,,,,,3580,73,1783.51,1783.51,0,,
FL,,49884,257,5,20104,MINOXIDIL ,,,,,,,,,1170,23,566.63,566.63,0,,
FL,,49884,270,14,20104,NASCOBAL  ,,,,,,,,,25.3,11,2771.56,2771.56,0,,
FL,,49884,282,1,20104,PROPRANOLO,,,,,,,,,305,12,282.3,282.3,0,,
FL,,49884,289,1,20104,MEGESTROL ,,,,,,,,,2191,45,502.37,502.37,0,,
FL,,49884,290,1,20104,MEGESTROL ,,,,,,,,,12099,197,3963.7,3959.57,4.13,,
FL,,49884,290,4,20104,MEGESTROL ,,,,,,,,,652,16,216.5,216.5,0,,
FL,,49884,290,5,20104,MEGESTROL ,,,,,,,,,3203,50,979.62,974.14,5.48,,
FL,,49884,298,7,20104,AMOX TR-PO,,,,,,,,,50,2,65.65,65.65,0,,
FL,,49884,301,1,20104,OXANDROLON,,,,,,,,,225,5,873.22,873.22,0,,
FL,,49884,302,2,20104,OXANDROLON,,,,,,,,,300,6,3323.13,3323.13,0,,
FL,,49884,306,2,20104,CLONAZEPAM,,,,,,,,,7636,125,8282.25,8022.85,259.4,,
FL,,49884,307,2,20104,CLONAZEPAM,,,,,,,,,18146,380,19947.7,19563.27,384.43,,
FL,,49884,308,2,20104,CLONAZEPAM,,,,,,,,,10425,198,11360.6,11172.38,188.22,,
FL,,49884,309,2,20104,CLONAZEPAM,,,,,,,,,4634,78,5623.47,5623.47,0,,
FL,,49884,310,2,20104,CLONAZEPAM,,,,,,,,,1733,28,2841.78,2841.78,0,,
FL,,49884,311,55,20104,RISPERIDON,,,,,,,,,392,7,1204.78,1204.78,0,,
FL,,49884,319,5,20104,NABUMETONE,,,,,,,,,150,2,46.82,46.82,0,,
FL,,49884,328,1,20104,PROPRANOLO,,,,,,,,,1227,35,1232.29,1232.29,0,,
FL,,49884,329,1,20104,PROPRANOLO,,,,,,,,,390,11,424.51,415.72,8.79,,
