State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,
FL,,603,5337,31,20064,PREDNISONE,,,,,,,,,1636,36,314.31,0,0,
FL,,603,5337,32,20064,PREDNISONE,,,,,,,,,9129,241,1095.33,0,0,
FL,,603,5338,15,20064,PREDNISONE,,,,,,,,,5122.5,240,1894.72,1894.72,0,
FL,,603,5338,21,20064,PREDNISONE,,,,,,,,,2981,65,372.97,0,0,
FL,,603,5338,28,20064,PREDNISONE,,,,,,,,,5503,156,851.16,851.16,0,
FL,,603,5338,31,20064,PREDNISONE,,,,,,,,,5207,113,1364.83,0,0,
FL,,603,5338,32,20064,PREDNISONE,,,,,,,,,5279,169,900.27,0,0,
FL,,603,5339,21,20064,PREDNISONE,,,,,,,,,2221,106,585.7,0,0,
FL,,603,5339,28,20064,PREDNISONE,,,,,,,,,989,49,268.49,0,0,
FL,,603,5339,32,20064,PREDNISONE,,,,,,,,,764,20,131.91,0,0,
FL,,603,5361,21,20064,PRENATAL P,,,,,,,,,15806,522,4828.67,4828.67,0,
FL,,603,5369,21,20064,PRIMIDONE ,,,,,,,,,120,4,61.13,0,0,
FL,,603,5369,28,20064,PRIMIDONE ,,,,,,,,,30,1,15.17,0,0,
FL,,603,5370,21,20064,PRIMIDONE ,,,,,,,,,60,1,31.15,0,0,
FL,,603,5371,21,20064,PRIMIDONE ,,,,,,,,,12568,183,5245.88,5245.88,0,
FL,,603,5371,28,20064,PRIMIDONE ,,,,,,,,,2145,16,878.28,0,0,
FL,,603,5372,21,20064,PRIMIDONE ,,,,,,,,,2106,29,1081.02,0,0,
FL,,603,5437,21,20064,PROMETHAZI,,,,,,,,,60,1,25.1,0,0,
FL,,603,5438,32,20064,PROMETHAZI,,,,,,,,,951,36,442.7,0,0,
FL,,603,5448,21,20064,PROPAFENON,,,,,,,,,90,1,53.96,0,0,
FL,,603,5450,21,20064,PROPAFENON,,,,,,,,,210,3,172.88,0,0,
FL,,603,5459,21,20064,PROPOXYPHE,,,,,,,,,5257,70,1518.9,0,0,
FL,,603,5459,28,20064,PROPOXYPHE,,,,,,,,,574,7,177.15,0,0,
FL,,603,5462,21,20064,PROPOXYPHE,,,,,,,,,180,2,23.74,0,0,
FL,,603,5465,21,20064,PROPOXY-N/,,,,,,,,,5942,166,2921.88,0,0,
FL,,603,5466,21,20064,PROPOXYPHE,,,,,,,,,2646,55,558.14,555.57,2.57,
FL,,603,5466,28,20064,PROPOXYPHE,,,,,,,,,18707,330,3685.59,3655.41,30.18,
FL,,603,5466,32,20064,PROPOXYPHE,,,,,,,,,48116,904,9785.61,9701.44,84.17,
FL,,603,5467,21,20064,PROPOXY-N/,,,,,,,,,8068,147,1602.41,0,0,
FL,,603,5467,28,20064,PROPOXYPHE,,,,,,,,,235117,5434,51879.36,51652.6,226.76,
FL,,603,5467,32,20064,PROPOXY-N/,,,,,,,,,11165,200,2235.89,2155,80.89,
FL,,603,5468,21,20064,PROPOXY-N/,,,,,,,,,7045,97,1274.55,1274.55,0,
FL,,603,5468,28,20064,PROPOXY-N/,,,,,,,,,22239,452,4613.63,4613.63,0,
FL,,603,5468,32,20064,PROPOXY-N/,,,,,,,,,78890,1485,16090.09,15904.21,185.88,
FL,,603,5618,21,20064,QUININE SU,,,,,,,,,1335,44,648.34,540.42,107.92,
FL,,603,5618,28,20064,QUININE SU,,,,,,,,,390,12,165.82,165.82,0,
FL,,603,5618,32,20064,QUININE SU,,,,,,,,,150,5,65.4,0,0,
FL,,603,5622,21,20064,QUININE SU,,,,,,,,,450,12,167.54,0,0,
FL,,603,5622,32,20064,QUININE SU,,,,,,,,,90,3,41.22,0,0,
FL,,603,5754,21,20064,SALSALATE ,,,,,,,,,252,3,24.27,24.27,0,
FL,,603,5755,21,20064,SALSALATE ,,,,,,,,,20,1,5.41,0,0,
FL,,603,5763,21,20064,SPIRONOLAC,,,,,,,,,90,2,25.98,0,0,
FL,,603,5769,21,20064,SOTALOL 80,,,,,,,,,778,20,516.68,0,0,
FL,,603,5769,28,20064,SOTALOL 80,,,,,,,,,260,5,238.74,0,0,
FL,,603,5770,21,20064,SOTALOL 12,,,,,,,,,120,2,136.62,0,0,
FL,,603,5803,21,20064,SULFAZINE ,,,,,,,,,3148,26,831.49,0,0,
FL,,603,5803,25,20064,SULFAZINE ,,,,,,,,,180,1,51.35,0,0,
FL,,603,5895,21,20064,TEMAZEPAM ,,,,,,,,,60,2,14.26,0,0,
FL,,603,5896,21,20064,TEMAZEPAM ,,,,,,,,,90,3,28.41,0,0,
FL,,603,5944,21,20064,THEOPHYLLI,,,,,,,,,180,4,40.98,0,0,
FL,,603,5945,21,20064,THEOPHYLLI,,,,,,,,,1367,24,352.83,0,0,
FL,,603,5945,28,20064,THEOPHYLLI,,,,,,,,,180,3,47.91,0,0,
FL,,603,5945,32,20064,THEOPHYLLI,,,,,,,,,252,5,70.56,0,0,
FL,,603,5946,21,20064,THEOPHYLLI,,,,,,,,,422,7,126.05,0,0,
FL,,603,5946,28,20064,THEOPHYLLI,,,,,,,,,692,13,209.93,0,0,
FL,,603,5946,32,20064,THEOPHYLLI,,,,,,,,,630,11,184.36,0,0,
FL,,603,5951,21,20064,THEOPHYLLI,,,,,,,,,932,13,452.38,0,0,
FL,,603,5952,21,20064,THEOPHYLLI,,,,,,,,,1922,29,1198.18,0,0,
FL,,603,5970,21,20064,THEROBEC P,,,,,,,,,630,21,120.12,0,0,
FL,,603,6050,21,20064,THYROID 15,,,,,,,,,940,15,106.65,0,0,
FL,,603,6051,21,20064,THYROID 30,,,,,,,,,495,15,83.06,0,0,
FL,,603,6051,32,20064,THYROID 30,,,,,,,,,915,24,140.9,0,0,
FL,,603,6052,21,20064,THYROID 60,,,,,,,,,780,15,89.03,0,0,
FL,,603,6052,32,20064,THYROID 60,,,,,,,,,630,19,100.9,0,0,
FL,,603,6053,21,20064,THYROID 90,,,,,,,,,392,13,82.12,0,0,
FL,,603,6053,32,20064,THYROID 90,,,,,,,,,180,3,27.57,0,0,
FL,,603,6054,21,20064,THYROID 12,,,,,,,,,360,10,62.27,0,0,
FL,,603,6054,32,20064,THYROID 12,,,,,,,,,270,9,57.96,0,0,
FL,,603,6055,21,20064,THYROID 18,,,,,,,,,240,8,62.64,0,0,
FL,,603,6240,21,20064,TRIHEXYPHE,,,,,,,,,19102,294,3312.1,3300.3,11.8,
FL,,603,6240,32,20064,TRIHEXYPHE,,,,,,,,,2735,57,523.75,0,0,
FL,,603,6241,21,20064,TRIHEXYPHE,,,,,,,,,10660,192,2889.16,2867.41,21.75,
FL,,603,6241,32,20064,TRIHEXYPHE,,,,,,,,,1215,26,347.98,0,0,
FL,,603,6381,21,20064,VICA-FORTE,,,,,,,,,660,21,128.77,0,0,
FL,,603,7020,73,20064,A-B OTIC E,,,,,,,,,69210,4584,30080,29990.53,89.47,
FL,,603,7038,41,20064,ACETIC ACI,,,,,,,,,135,9,245.66,0,0,
FL,,603,7238,73,20064,OTICAINE 2,,,,,,,,,1425,95,1232.5,0,0,
FL,,603,7240,73,20064,EAR-GESIC ,,,,,,,,,705,47,660.91,658.73,2.18,
FL,,603,7345,37,20064,TOBRAMYCIN,,,,,,,,,5,1,6.41,0,0,
FL,,603,7495,39,20064,ZOLENE HC ,,,,,,,,,1320,131,2040.27,0,0,
FL,,603,7496,39,20064,ZOTANE HC ,,,,,,,,,270,27,430.23,0,0,
FL,,603,7701,92,20064,ACIDIC VAG,,,,,,,,,340,4,90.6,0,0,
FL,,603,7714,82,20064,BENZOYL PE,,,,,,,,,765,18,236.52,0,0,
FL,,603,7714,87,20064,BENZOYL PE,,,,,,,,,360,4,92.28,92.28,0,
FL,,603,7715,82,20064,BENZOYL PE,,,,,,,,,1445,34,356.49,0,0,
FL,,603,7715,87,20064,BENZOYL PE,,,,,,,,,5850,64,1034.93,1034.93,0,
FL,,603,7728,83,20064,BETAMETHAS,,,,,,,,,135,3,38.28,0,0,
FL,,603,7781,78,20064,HYDROCORTI,,,,,,,,,450,11,89.84,0,0,
FL,,603,7785,52,20064,HYDROCORTI,,,,,,,,,540,8,221.04,0,0,
FL,,603,7851,90,20064,TRIAMCINOL,,,,,,,,,190,3,19.46,0,0,
FL,,603,7852,74,20064,TRIAMCINOL,,,,,,,,,75,3,29.39,0,0,
FL,,603,8136,11,20064,PROCTOSERT,,,,,,,,,934,44,2395.29,2395.29,0,
FL,,603,8136,18,20064,PROCTOSERT,,,,,,,,,260,6,667.62,0,0,
FL,,615,645,53,20064,FERROUS SU,,,,,,,,,122,2,10.06,0,0,
FL,,615,1554,53,20064,MECLIZINE ,,,,,,,,,45,1,5.84,0,0,
FL,,615,4523,63,20064,PENTOXIFYL,,,,,,,,,270,3,48.6,0,0,
FL,,615,4544,53,20064,ISOSORBIDE,,,,,,,,,90,3,29.25,0,0,
FL,,615,4592,53,20064,FERROUS GL,,,,,,,,,20,1,4.6,0,0,
FL,,641,121,25,20064,HYDROMORPH,,,,,,,,,183,14,140.15,0,0,
FL,,641,168,25,20064,MORPHINE 5,,,,,,,,,6,1,1.93,0,0,
FL,,641,180,25,20064,MORPHINE 1,,,,,,,,,60,1,40.23,0,0,
FL,,641,190,25,20064,MORPHINE 1,,,,,,,,,10,1,11.08,0,0,
FL,,641,367,25,20064,DEXAMETHAS,,,,,,,,,153,59,444.2,0,0,
FL,,641,376,25,20064,DIPHENHYDR,,,,,,,,,4523.5,205,3356.11,3337.63,18.48,
FL,,641,391,25,20064,HEPARIN NA,,,,,,,,,89,6,27.04,0,0,
FL,,641,392,25,20064,HEP-LOCK 1,,,,,,,,,180,1,34.61,0,0,
FL,,641,394,25,20064,GENTAMICIN,,,,,,,,,180,2,67.46,0,0,
FL,,641,395,25,20064,GENTAMICIN,,,,,,,,,109,6,53.58,0,0,
FL,,641,400,25,20064,HEPARIN NA,,,,,,,,,6098,247,6116.05,0,0,
FL,,641,410,25,20064,HEPARIN NA,,,,,,,,,1377,49,1807.85,1807.85,0,
FL,,641,476,25,20064,PHENOBARBI,,,,,,,,,58,7,112.97,0,0,
FL,,641,477,25,20064,PHENOBARBI,,,,,,,,,1,1,5.94,0,0,
FL,,641,491,25,20064,PROCHLORPE,,,,,,,,,48,5,162.45,0,0,
FL,,641,928,25,20064,PROMETHAZI,,,,,,,,,145,12,321.39,0,0,
FL,,641,1190,35,20064,MORPHINE 1,,,,,,,,,2,1,5.58,0,0,
FL,,641,1397,35,20064,CHLORPROMA,,,,,,,,,126,31,554.9,0,0,
FL,,641,1398,35,20064,CHLORPROMA,,,,,,,,,166,14,378.7,378.7,0,
FL,,641,1408,33,20064,DIAZEPAM 5,,,,,,,,,9,5,31,0,0,
FL,,641,1495,35,20064,PROMETHAZI,,,,,,,,,953,65,2048.76,1879.97,168.79,
FL,,641,1496,35,20064,PROMETHAZI,,,,,,,,,203,7,544.49,0,0,
FL,,641,2341,41,20064,HYDROMORPH,,,,,,,,,20,1,12.97,0,0,
FL,,641,2436,45,20064,HEP-LOCK 1,,,,,,,,,498,6,44.58,0,0,
FL,,641,2440,45,20064,HEPARIN NA,,,,,,,,,2522,41,217.13,0,0,
FL,,641,2442,45,20064,HEP-LOCK 1,,,,,,,,,180,2,17.2,0,0,
FL,,641,2443,41,20064,HEP-LOCK 1,,,,,,,,,510,10,70.52,0,0,
FL,,641,2450,45,20064,HEPARIN NA,,,,,,,,,60,2,9.58,0,0,
FL,,641,2460,45,20064,HEPARIN NA,,,,,,,,,1080,29,525.65,0,0,
FL,,641,2470,45,20064,HEPARIN NA,,,,,,,,,355,9,450.09,0,0,
FL,,641,2765,43,20064,SULFAMETHO,,,,,,,,,360,2,218.91,0,0,
FL,,642,12,15,20064,CORTIC-ND ,,,,,,,,,60,4,86.52,0,0,
FL,,642,66,30,20064,CALCIFOL C,,,,,,,,,90,3,60.93,0,0,
FL,,642,72,12,20064,VITAFOL CA,,,,,,,,,30,1,12.78,0,0,
FL,,642,78,12,20064,VITAFOL-PN,,,,,,,,,60,1,14.18,0,0,
FL,,642,79,12,20064,VITAFOL-OB,,,,,,,,,5582,189,1724.1,0,0,
FL,,642,470,16,20064,TUSSALL SY,,,,,,,,,180,2,37.98,0,0,
FL,,642,700,16,20064,TRITUSS SY,,,,,,,,,1810,35,304.49,0,0,
FL,,677,46,1,20064,CORTISONE ,,,,,,,,,60,1,24.11,0,0,
FL,,677,63,10,20064,DIPHENHYDR,,,,,,,,,110,3,14.19,0,0,
FL,,677,76,1,20064,HYDROCORTI,,,,,,,,,330,9,75.73,0,0,
FL,,677,117,1,20064,PREDNISONE,,,,,,,,,1258,32,156.6,0,0,
FL,,677,117,10,20064,PREDNISONE,,,,,,,,,4653,106,515.65,0,0,
FL,,677,122,1,20064,QUINIDINE ,,,,,,,,,30,1,9.26,0,0,
FL,,677,131,10,20064,SODIUM BIC,,,,,,,,,22583,181,854.13,0,0,
FL,,677,171,1,20064,PAPAVERINE,,,,,,,,,360,7,56.01,0,0,
FL,,677,171,10,20064,PAPAVERINE,,,,,,,,,180,3,21.69,0,0,
FL,,677,191,10,20064,DOCUSATE S,,,,,,,,,30,1,1.52,0,0,
FL,,677,275,21,20064,HEPARIN SO,,,,,,,,,10,1,8.89,0,0,
FL,,677,421,1,20064,IMIPRAMINE,,,,,,,,,273,3,42.11,0,0,
FL,,677,422,1,20064,IMIPRAMINE,,,,,,,,,30,1,9.39,0,0,
FL,,677,422,6,20064,IMIPRAMINE,,,,,,,,,150,4,42.72,0,0,
FL,,677,423,1,20064,IMIPRAMINE,,,,,,,,,120,2,34.24,0,0,
FL,,677,423,6,20064,IMIPRAMINE,,,,,,,,,90,1,23.57,0,0,
FL,,677,423,7,20064,IMIPRAMINE,,,,,,,,,236,5,72.7,0,0,
FL,,677,427,1,20064,PREDNISONE,,,,,,,,,2846,128,702.46,702.46,0,
FL,,677,427,5,20064,PREDNISONE,,,,,,,,,727,41,209.39,0,0,
FL,,677,427,10,20064,PREDNISONE,,,,,,,,,806,41,215.72,0,0,
FL,,677,430,1,20064,METHOCARBA,,,,,,,,,90,1,15.17,0,0,
FL,,677,431,1,20064,METHOCARBA,,,,,,,,,588,6,98.23,0,0,
FL,,677,431,5,20064,METHOCARBA,,,,,,,,,240,1,33.77,0,0,
FL,,677,449,10,20064,FOLIC ACID,,,,,,,,,150,5,31.45,0,0,
FL,,677,475,1,20064,AMITRIPTYL,,,,,,,,,150,5,26.9,0,0,
FL,,677,475,10,20064,AMITRIPTYL,,,,,,,,,60,1,6.52,0,0,
FL,,677,476,1,20064,AMITRIPTYL,,,,,,,,,90,3,17.19,0,0,
FL,,677,476,10,20064,AMITRIPTYL,,,,,,,,,30,1,5.73,0,0,
FL,,677,477,1,20064,AMITRIPTYL,,,,,,,,,60,2,11.8,0,0,
FL,,677,477,10,20064,AMITRIPTYL,,,,,,,,,390,10,64.04,0,0,
FL,,677,478,1,20064,AMITRIPTYL,,,,,,,,,62,1,11.21,0,0,
FL,,677,483,1,20064,SULFASALAZ,,,,,,,,,299,3,46.57,0,0,
FL,,677,483,5,20064,SULFASALAZ,,,,,,,,,86,2,11.6,0,0,
FL,,677,485,1,20064,NITROGLYCE,,,,,,,,,68,2,15.03,0,0,
FL,,677,540,33,20064,POTASSIUM ,,,,,,,,,6200,13,85.65,0,0,
FL,,677,562,2,20064,DOXYCYCLIN,,,,,,,,,90,5,28.53,0,0,
FL,,677,562,5,20064,DOXYCYCLIN,,,,,,,,,850,34,200.42,0,0,
FL,,677,575,1,20064,PHENAZOPYR,,,,,,,,,655,30,190.64,0,0,
FL,,677,589,1,20064,CARISOPROD,,,,,,,,,6189,90,909.4,0,0,
FL,,677,589,5,20064,CARISOPROD,,,,,,,,,5777,75,1038.1,1038.1,0,
FL,,677,589,7,20064,CARISOPROD,,,,,,,,,603,8,83.8,0,0,
FL,,677,589,10,20064,CARISOPROD,,,,,,,,,23338,322,3840.9,0,0,
FL,,677,598,2,20064,DOXYCYCLIN,,,,,,,,,60,3,18.27,0,0,
FL,,677,604,1,20064,HYDROXYZIN,,,,,,,,,90,1,29,0,0,
FL,,677,605,1,20064,HYDROXYZIN,,,,,,,,,5732,104,2733.62,2733.62,0,
FL,,677,605,5,20064,HYDROXYZIN,,,,,,,,,2074,43,1021.42,0,0,
FL,,677,605,10,20064,HYDROXYZIN,,,,,,,,,2265,46,1111.88,0,0,
FL,,677,606,1,20064,HYDROXYZIN,,,,,,,,,2281,46,1403.08,0,0,
FL,,677,606,5,20064,HYDROXYZIN,,,,,,,,,974,11,592.87,592.87,0,
FL,,677,613,1,20064,NYSTATIN 5,,,,,,,,,278,5,129.36,0,0,
FL,,677,624,1,20064,SPIRONOLAC,,,,,,,,,451,6,48.12,0,0,
FL,,677,625,1,20064,SPIRONOLAC,,,,,,,,,928,18,251.04,0,0,
FL,,677,625,10,20064,SPIRONOLAC,,,,,,,,,1978,28,508.74,508.74,0,
FL,,677,645,1,20064,AMITRIPTYL,,,,,,,,,30,1,10.15,0,0,
FL,,677,675,1,20064,QUINIDINE ,,,,,,,,,720,2,443.56,0,0,
FL,,677,690,1,20064,METRONIDAZ,,,,,,,,,21,1,5.31,0,0,
FL,,677,690,3,20064,METRONIDAZ,,,,,,,,,51,7,24.43,0,0,
FL,,677,698,1,20064,PREDNISONE,,,,,,,,,1458,40,219.2,219.2,0,
FL,,677,698,5,20064,PREDNISONE,,,,,,,,,2235,64,336.17,0,0,
FL,,677,698,10,20064,PREDNISONE,,,,,,,,,3515,109,559.38,0,0,
FL,,677,718,38,20064,HYDROCORTI,,,,,,,,,90,3,24.87,0,0,
FL,,677,771,1,20064,ASPIRIN 32,,,,,,,,,570,19,81.76,0,0,
FL,,677,771,10,20064,ASPIRIN 32,,,,,,,,,27284,905,3898.05,3898.05,0,
FL,,677,782,1,20064,ERGOLOID M,,,,,,,,,2130,29,1821.6,0,0,
FL,,677,782,5,20064,ERGOLOID M,,,,,,,,,870,13,758.82,0,0,
FL,,677,783,1,20064,SULFAMETHO,,,,,,,,,1715,66,353.94,0,0,
FL,,677,783,5,20064,SULFAMETHO,,,,,,,,,45,3,14.85,0,0,
FL,,677,783,60,20064,SULFAMETHO,,,,,,,,,90,4,21.22,0,0,
FL,,677,784,1,20064,SULFAMETHO,,,,,,,,,1539,79,602.35,602.35,0,
FL,,677,784,5,20064,SULFAMETHO,,,,,,,,,9433,431,3463.95,3422.11,41.84,
FL,,677,799,2,20064,DOXYCYCLIN,,,,,,,,,348,15,87.08,0,0,
FL,,677,799,5,20064,DOXYCYCLIN,,,,,,,,,430,21,119.42,0,0,
FL,,677,804,1,20064,PHENAZOPYR,,,,,,,,,1592,87,632.94,628.09,4.85,
FL,,677,816,1,20064,METRONIDAZ,,,,,,,,,781,45,267.45,267.45,0,
FL,,677,817,1,20064,THEOPHYLLI,,,,,,,,,420,7,90.66,0,0,
FL,,677,817,5,20064,THEOPHYLLI,,,,,,,,,62,1,15.27,0,0,
FL,,677,819,7,20064,POTASSIUM ,,,,,,,,,360,6,88.5,0,0,
FL,,677,823,1,20064,THIORIDAZI,,,,,,,,,270,3,45.3,0,0,
FL,,677,823,10,20064,THIORIDAZI,,,,,,,,,139,3,38.22,0,0,
FL,,677,824,1,20064,THIORIDAZI,,,,,,,,,360,4,51.04,0,0,
FL,,677,825,1,20064,THIORIDAZI,,,,,,,,,300,5,82.9,0,0,
FL,,677,827,1,20064,FORTABS TA,,,,,,,,,90,3,27.21,0,0,
FL,,677,832,1,20064,THIORIDAZI,,,,,,,,,189,2,61.97,0,0,
FL,,677,832,6,20064,THIORIDAZI,,,,,,,,,540,9,195,0,0,
FL,,677,846,1,20064,THEOPHYLLI,,,,,,,,,271,7,74.68,0,0,
FL,,677,846,5,20064,THEOPHYLLI,,,,,,,,,184,3,41.15,0,0,
FL,,677,870,1,20064,ALLOPURINO,,,,,,,,,277,6,36.34,0,0,
FL,,677,871,1,20064,ALLOPURINO,,,,,,,,,270,6,51.33,0,0,
FL,,677,871,5,20064,ALLOPURINO,,,,,,,,,14,1,5.58,0,0,
FL,,677,906,21,20064,NEOMYCI/PO,,,,,,,,,50,5,61.34,0,0,
FL,,677,917,30,20064,SULFACETAM,,,,,,,,,15,1,6.32,0,0,
FL,,677,1031,1,20064,IBUPROFEN ,,,,,,,,,160,4,21.72,0,0,
FL,,677,1031,5,20064,IBUPROFEN ,,,,,,,,,1283,18,110.05,0,0,
FL,,677,1032,1,20064,IBUPROFEN ,,,,,,,,,434,9,58.05,0,0,
FL,,677,1032,5,20064,IBUPROFEN ,,,,,,,,,1415,29,170.94,0,0,
FL,,677,1056,1,20064,LORAZEPAM ,,,,,,,,,150,3,20.85,0,0,
FL,,677,1056,5,20064,LORAZEPAM ,,,,,,,,,1669,40,299.14,0,0,
FL,,677,1057,1,20064,LORAZEPAM ,,,,,,,,,180,2,20.5,0,0,
FL,,677,1057,5,20064,LORAZEPAM ,,,,,,,,,360,6,117.8,0,0,
FL,,677,1057,10,20064,LORAZEPAM ,,,,,,,,,90,3,48.24,0,0,
FL,,677,1058,1,20064,LORAZEPAM ,,,,,,,,,334,6,60,0,0,
FL,,677,1058,5,20064,LORAZEPAM ,,,,,,,,,670,11,430.35,0,0,
FL,,677,1119,1,20064,IBUPROFEN ,,,,,,,,,300,6,41.91,0,0,
FL,,677,1119,5,20064,IBUPROFEN ,,,,,,,,,5552,102,664.35,0,0,
FL,,677,1133,1,20064,TRAZODONE ,,,,,,,,,60,2,11.62,0,0,
FL,,677,1133,5,20064,TRAZODONE ,,,,,,,,,585,17,107.76,0,0,
FL,,677,1134,1,20064,TRAZODONE ,,,,,,,,,645,14,112.11,112.11,0,
FL,,677,1134,5,20064,TRAZODONE ,,,,,,,,,510,11,83.11,0,0,
FL,,677,1173,1,20064,SULINDAC 1,,,,,,,,,180,3,53.13,0,0,
FL,,677,1173,6,20064,SULINDAC 1,,,,,,,,,300,6,92.42,0,0,
FL,,677,1174,1,20064,SULINDAC 2,,,,,,,,,60,1,21.14,0,0,
FL,,677,1174,6,20064,SULINDAC 2,,,,,,,,,60,1,21.14,0,0,
FL,,677,1184,5,20064,HYDROCODON,,,,,,,,,70,5,25.21,0,0,
FL,,677,1302,1,20064,TRAZODONE ,,,,,,,,,1020,29,352.26,0,0,
FL,,677,1302,5,20064,TRAZODONE ,,,,,,,,,312,17,21.55,0,0,
FL,,677,1302,7,20064,TRAZODONE ,,,,,,,,,30,1,11.1,0,0,
FL,,677,1323,1,20064,METOCLOPRA,,,,,,,,,360,3,39.81,0,0,
FL,,677,1323,5,20064,METOCLOPRA,,,,,,,,,60,1,8.25,0,0,
FL,,677,1359,1,20064,ALBUTEROL ,,,,,,,,,771,17,120.03,0,0,
FL,,677,1360,1,20064,ALBUTEROL ,,,,,,,,,1746,28,284.32,0,0,
FL,,677,1360,5,20064,ALBUTEROL ,,,,,,,,,232,6,47.42,0,0,
FL,,677,1406,30,20064,ANTIPYR/BE,,,,,,,,,14.79,1,5.81,0,0,
FL,,677,1439,1,20064,BUTALBITAL,,,,,,,,,740,12,579.9,0,0,
FL,,677,1476,1,20064,GUAIFEN/P-,,,,,,,,,200,7,41.98,0,0,
FL,,677,1476,5,20064,GUAIFEN/P-,,,,,,,,,180,6,35.47,0,0,
FL,,677,1478,10,20064,ATENOLOL 5,,,,,,,,,90,3,16.68,0,0,
FL,,677,1479,1,20064,ATENOLOL 1,,,,,,,,,60,2,13.94,0,0,
FL,,677,1480,1,20064,ATENOLOL/C,,,,,,,,,300,8,59.69,0,0,
FL,,677,1481,1,20064,ATENOLOL/C,,,,,,,,,240,7,70.27,0,0,
FL,,677,1482,1,20064,METOPROLOL,,,,,,,,,30,1,5.46,0,0,
FL,,677,1482,10,20064,METOPROLOL,,,,,,,,,240,4,24.1,24.1,0,
FL,,677,1483,1,20064,METOPROLOL,,,,,,,,,300,7,42.46,0,0,
FL,,677,1483,10,20064,METOPROLOL,,,,,,,,,300,5,31.25,0,0,
FL,,677,1487,1,20064,GUAIFENESI,,,,,,,,,150,3,18.16,0,0,
FL,,677,1569,49,20064,BETAMETHAS,,,,,,,,,180,4,32.08,0,0,
FL,,677,1597,1,20064,POLYSACCHA,,,,,,,,,24706,540,6312.68,0,0,
FL,,677,1604,1,20064,B-COMPLEX ,,,,,,,,,690,22,141.14,0,0,
FL,,677,1610,1,20064,METHOTREXA,,,,,,,,,90,3,126.42,0,0,
FL,,677,1647,1,20064,QUININE SU,,,,,,,,,180,6,82.44,0,0,
FL,,677,1657,10,20064,THYROID 32,,,,,,,,,90,3,13.14,0,0,
FL,,677,1658,10,20064,THYROID 65,,,,,,,,,375,11,48.77,0,0,
FL,,677,1659,10,20064,THYROID 13,,,,,,,,,270,5,26.1,0,0,
FL,,677,1661,1,20064,GUAIFENESI,,,,,,,,,1110,8,96.25,0,0,
FL,,677,1676,21,20064,ANTIBIOTIC,,,,,,,,,40,4,58.33,0,0,
FL,,677,1677,21,20064,ANTIBIOTIC,,,,,,,,,60,6,102.17,0,0,
FL,,677,1678,10,20064,SOD FLUORI,,,,,,,,,559,19,93.99,93.97,0.02,
FL,,677,1681,1,20064,METHENAMIN,,,,,,,,,100,2,23.24,0,0,
FL,,677,1682,1,20064,METHENAMIN,,,,,,,,,249,3,69.06,0,0,
FL,,677,1683,1,20064,COLCHICINE,,,,,,,,,770,21,142.52,142.52,0,
FL,,677,1683,10,20064,COLCHICINE,,,,,,,,,302,7,49.47,0,0,
FL,,677,1685,10,20064,HAPONAL 16,,,,,,,,,36,2,8.95,0,0,
FL,,677,1689,1,20064,PRENATAL P,,,,,,,,,4675,155,870.7,870.7,0,
FL,,677,1698,10,20064,PHENOBARBI,,,,,,,,,240,4,23.4,0,0,
FL,,677,1699,10,20064,PHENOBARBI,,,,,,,,,235,9,42.13,0,0,
FL,,677,1700,1,20064,KETOCONAZO,,,,,,,,,20,1,23.07,0,0,
FL,,677,1700,7,20064,KETOCONAZO,,,,,,,,,839,31,893.87,0,0,
FL,,677,1701,1,20064,LABETALOL ,,,,,,,,,240,4,52.54,0,0,
FL,,677,1703,1,20064,LABETALOL ,,,,,,,,,540,3,175.29,0,0,
FL,,677,1707,1,20064,SPIRONOLAC,,,,,,,,,3324,88,1705.21,0,0,
FL,,677,1707,5,20064,SPIRONOLAC,,,,,,,,,382,8,186.13,0,0,
FL,,677,1707,6,20064,SPIRONOLAC,,,,,,,,,295,7,146.85,0,0,
FL,,677,1707,7,20064,SPIRONOLAC,,,,,,,,,630,7,286.13,0,0,
FL,,677,1708,1,20064,SPIRONOLAC,,,,,,,,,2433,57,2322.47,0,0,
FL,,677,1708,6,20064,SPIRONOLAC,,,,,,,,,180,3,171.3,0,0,
FL,,677,1708,7,20064,SPIRONOLAC,,,,,,,,,60,2,7.8,0,0,
FL,,677,1709,6,20064,SOTALOL 80,,,,,,,,,120,2,107.5,0,0,
FL,,677,1710,6,20064,SOTALOL 12,,,,,,,,,6,2,12.82,0,0,
FL,,677,1712,7,20064,SOTALOL 24,,,,,,,,,248,4,456,0,0,
FL,,677,1717,1,20064,HYOSCYAMIN,,,,,,,,,62,1,17.88,0,0,
FL,,677,1731,10,20064,PHENOBARBI,,,,,,,,,2490,24,124.32,0,0,
FL,,677,1732,10,20064,PHENOBARBI,,,,,,,,,8564,109,538.26,0,0,
FL,,677,1747,1,20064,P-EPHED/CP,,,,,,,,,1606,60,370.73,0,0,
FL,,677,1748,1,20064,BUTALBITAL,,,,,,,,,270,5,64.69,0,0,
