NDC Labeler Code,Firm Name
55533,NCH Corporation
55545,FDC Limited
55546,Yuen Method
55550,Total Resources International Inc.
55560,Andalou Naturals
55566,Ferring Pharmaceuticals Inc.
55568,Shree Shyam Manohar Isabgole Industries Private Limited
55579,Solupharm Pharmazeutische
55582,Acino AG
55584,Parkland Health & Hospital System
55586,"Sims Welding Supply Co, Inc."
55589,Spreew?lder Arzneimittel GmbH
55591,"Yangtze River Pharmaceutical Group Jiangsu Haici Biological Pharmaceutical Co., Ltd."
55603,BK Giulini GmbH
55607,"Health Science Funding, LLC"
55608,AMMCO Acquisition LLC
55611,Holland Company
55613,JOLIEMD LLC
55614,SOLSTICE MEDICINE COMPANY
55617,WES PHARMA INC
55618,HA U DONG CHUN
55621,"Zhejiang Jingwei Pharmaceutical Co., Ltd."
55623,"DUO-Care Americas, LLC"
55628,Cal Pharma LLC
55631,"SHANGHAI ZHONGXI SUNVE PHARMACEUTICAL CO., LTD."
55636,Absorption Pharmaceuticals LLC.
55648,WOCKHARDT LIMITED
55650,"Black Griffin Holding, Inc."
55651,"KC Pharmaceuticals, Inc."
55653,"Home MediService, Inc."
55654,"TRI-MED Laboratories, Inc."
55656,Blispak Acquisition Corporation
55657,"Sinopharm Weiqida Datong Pharmaceutical Co., Ltd."
55662,Alchemed
55663,Lake Consumer Products
55669,"Trinity Sterile, Inc."
55670,Moore Medical LLC
55678,"Productos Quimicos Monterrey, S.A. de C.V."
55679,Piramal Healthcare (Canada) Limited
55681,"TWIN MED, LLC"
55686,"Beauchem, llc"
55689,IPSEN BIOPHARM LTD
55692,Dr.JangLab Inc.
55695,Texas Department of State Health Services
55700,Lake Erie Medical DBA Quality Care Products LLC
55711,"Lofthouse of Fleetwood, Ltd."
55714,"Newton Laboratories, Inc."
55715,Laboratorios Zepol S.A.
55724,"Anacor Pharmaceuticals, Inc."
55728,A&B Welding Supply Co.
55739,Peace Medical Inc
55742,Alchem International Ltd
55745,Shanghai Wonder Pharmaceutical Co. Ltd.
55749,Industrial Gas Distributors
55753,Chemolee Lab Corporation
55754,Broom Lane Enterprises
55756,Delaval Inc.
55768,"Guangzhou Baiyunshan Guanghua Pharmacy Co.,Ltd."
55772,Francos
55773,"Shijiazhuang Lonzeal Pharmaceuticals Co., Ltd."
55782,KRONOX LAB SCIENCES PRIVATE LIMITED
55785,"Apache Oxy-Med, Inc dba Sunrise Health and Hospice"
55787,Frike Cosmetic AG
55792,"Lukare Medical, LLC"
55801,APPCO PHARMACEUTICALS CORP
55809,Santec Products LLC
55813,"Advanced Home Care, Inc."
55814,DR. BRONNER'S MAGIC SOAPS
55829,"Testa Lab, LLC"
55850,Sugar Foods Corporation
55852,First Time US Generics LLC
55873,J.M. Murray Center Inc.
55874,"CHUO-DENKI KOGYO CO., LD."
55878,"Halogent, LLC (DBA Exposed Skin Care)"
55882,Hello Products LLC
55885,"LaLa Co., Ltd."
55891,"Forever Living Products International, Inc."
55897,Macco Organiques Inc.
55898,"Farmaquimia, SA de CV"
55910,Dolgencorp Inc
55918,U.S.I.A. Inc
55925,WH BRADY S DE RL DE CV
55946,"Weleda, Inc."
55962,"Qm5, Inc."
55977,SHASHI PHYTOCHEMICAL INDUSTRIES
55984,Sandoz Industrial Products S.A
56062,Publix Super Markets Inc
56087,NORCHIM
56125,Alkermes Pharma Ireland Limited
56128,Patheon Inc.
56130,"All Gas & Welding Supplies Co., Inc."
56152,Cosmetic Enterprises Ltd.
56161,"MicroBiopharm Japan Co., Ltd."
57218,Malladi Drugs & Pharmaceuticals Limited
57227,VSM Geneesmiddelen B.V.
57232,A.W. Faber-Castell Produktion GmbH
57236,Saginaw Weldilng Supply Company
57238,MicroTest Laboratories Inc
57262,"Celsus Laboratories, Inc."
57266,Controlled Therapeutics (Scotland) Ltd
57289,Dr Willmar Schwabe GmbH and Co KG
57293,"BioEnergetics, Inc."
57297,Lupin Limited
57298,Eurand S.p.A
57315,Alphapharm PTY Ltd
57319,Phoenix/Clipper
57320,"San Antonio Extended Medical Care, Inc."
57333,Biovet AD-Branch Razgrad
57344,"AAA Pharmaceutical, Inc."
57348,Health Plus Inc.
57366,"MedQuest, Inc."
57367,220 Laboratories Inc.
57419,"Tokyo Chemical Industry Co., Ltd."
57426,"XIAN LIJUN PHARMACEUTICAL CO., LTD."
57439,Rotech Healthcare Inc
57451,Ipca Laboratories Limited
57452,WALA Heilmittel GmbH
57465,"Laboratorios Imperiales, S.A. de C.V."
57467,"Dallas Group Of America, Inc."
57471,"Celletech, Ltd."
57472,AIRGAS NOR PAC INC
57486,Dermatologic Cosmetic Laboratories
57501,Apex International Mfg
57516,Fisher Clinical Services
57520,Apotheca Company
57521,Camco Chemicals Company Inc
57527,Pharmachemie B.V.
57539,Novocol Inc.
57556,Historical Remedies LLP
57561,"Agri Laboratories, Ltd."
57563,"Mirassou Pharmacal Dist. Co dba Nyal Laboratories, Inc."
57564,Sun Psyllium Industries
57572,"Esteve Quimica, SA"
57577,Milbar Laboratories
57584,Sarvoday Sat Isabgol Factory
57587,Ethypharm
57597,Wong To Yick Wood Lock Ointment Ltd
57613,"Productos Urologos de Mexico, S.A. de C.V."
57616,"Noven Pharmaceuticals, Inc."
57619,"LABORATORIOS SOPHIA, S.A. DE C.V."
57624,"Rockline Industries, Inc"
57627,"Merle Norman Cosmetics, Inc."
57636,Rhodia Poliamida e Especialidades Ltda.
57664,"Caraco Pharmaceutical Laboratories, Ltd."
57665,"Sigma-Tau Pharmaceuticals, Inc."
57677,Aveda Corporation
57687,"Nelson Bach USA, Ltd."
57691,"The Body Shop, Wake Forest"
57699,"A & G Pharmaceuticals, Inc."
57702,Bocchi Laboratories Inc.
57708,NIN JIOM MEDICINE MANUFACTORY (HK) LTD
57710,Armand Products Company
57716,Sky Oxygen Company
57719,"TEKPAK, Inc."
57728,Atlantic Medical Inc.
57741,Maprimed S.A.
57745,Tokuyama Corporation
57768,Omega Packaging Corp
57781,Promptcare Companies Inc.
57782,Bausch & Lomb Incorporated
57804,Medic Rescue Health Care Company
57805,C.O.P.D. Services
57826,Haemonetics Corporation
57831,Eli Lilly and Company Limited
57837,Community Surgical Supply
57842,Biotanico Inc.
57844,Teva Select Brands
57845,"Second Pharma Co., Ltd."
57884,"Jiangsu Hengrui Pharmaceutical Co., Ltd."
57885,Chongqing Daxin Pharmaceutical Co. Ltd.
57886,Shanghai Ziyuan Pharmaceutical Co. Ltd.
57889,Sun Enterprise
57894,"Janssen Biotech, Inc."
57896,"Geri-Care Pharmaceuticals, Corp"
57902,"Jazz Pharmaceutical, Inc."
57906,Universal
57910,Shasun Pharmaceuticals Limited
57915,"Soaptronic, LLC"
57924,Ross Medical supply Co. Inc.
57926,Schering Corporation
57955,King Bio Inc.
57957,"Bernens Convalescent Pharmacy, Inc"
57971,Franklin Respiratory and Medical Inc
57993,"Sanford HealthCare Accessories, LLC"
57994,Famy Care Limited
58005,"Sparhawk Laboratories, Inc."
58013,Croda Europe Ltd.
58021,Kern Medical Inc dba DASCO Home Medical Equipment
58029,Gerimedix Incorporated
58032,Neuland Laboratories Limited Unit I
58035,"Centaur, Inc."
58036,FERROPHARMA KFT.
58060,Heyl Chem.-pharm. Fabrik GmbH & Co. KG
58066,Beaumont Biomed
58103,"SPI Pharma, Inc."
58110,STELLA CHEMIFA CORPORATION
58111,Derma Sciences
58120,"Home Care Medical, Inc"
58125,"Resp-I-Care, Inc."
58128,Family Medical Supply Inc.
58133,"Cosmetic Specialty Labs, Inc."
58142,St. John's Medical Supply
58160,GlaxoSmithKline Biologicals SA
58165,Ratiopharm Inc
58175,ChemAgis Ltd
58177,Ethex Corporation
58178,"MedImmune, LLC"
58193,"Eurofins AvTech Laboratories, LLC"
58198,"Novartis Animal Health US, Inc."
58219,"Precise Packaging, Inc."
58223,"Kirkman Laboratories, Inc."
58232,"Johnson & Johnson Consumer Products company, Division of Johnson & Johnson Consumer Companies, Inc."
58238,Deliz Pharmaceutical Corp
58247,Respitek Inc
58264,"DNA Labs, Inc."
58272,Sigma-Aldrich Corporation
58276,McKnight Inc. dba McKnight Medical
58281,Medtronic Neuromodulation
58291,"Snuva, Inc."
58298,Elge Inc
58301,MBI Distributing Inc.
58305,"United Agriculture & Veterinary Products, Inc/Centaur, Inc."
58311,"Young Welding Supply, Inc"
58316,GlaxoSmithKline Dungarvan Limited
58343,Synthokem Labs Private Limited
58349,Skretting Canada Inc.
58350,Superior Trading Company
58356,"Lampton Welding Supply Company, Inc"
58394,"Wyeth BioPharma Division of Wyeth Pharmaceuticals Inc., a subsidiary of Pfizer Inc."
58406,Immunex Corporation
58407,"MAGNA Pharmaceuticals, Inc."
58414,NeoStrata Company Inc
58419,"Atlantis Laboratories, Inc."
58420,Airgas Intermountain Inc
58437,Penn Labs
58443,"Prime Enterprises, Inc."
58446,McNerney & Associates
58466,"Dermazone Solutions, LLC"
58468,Genzyme Corporation
58552,Gil Pharmaceutical Corp
58554,Memorial Home Care
58567,CARBOGEN AMCIS AG
58574,Vegeflora Extracoes Nordeste Ltda
58575,"Inopak, Ltd."
58593,Efficient Laboratories Inc.
58598,"Chongqing Carelife Pharmaceutical Co., Ltd"
58605,"MCR American Pharmaceuticals, Inc."
58609,Sigma-Tau Industrie Farmaceutiche Riunite S.p.A.
58621,"Coldstream Laboratories, Inc."
58623,"Zhejiang Hisun Pharmaceutical Co., Ltd."
58624,Shandong Xinhua Pharmaceutical Company Limited
58649,"HANGZHOU MINSHENG PHARMACEUTICAL CO., LTD."
58662,"Home Medical Products And Services, LLC"
58668,Laboratoires Clarins S.A.
58711,Macleod Pharmaceuticals Inc.
58716,"SOVEREIGN PHARMACEUTICALS, LLC"
58722,"Triweld Industries, Inc."
58728,"Cobe Chemical Co., Inc."
58747,Cheng Fong Chemical Co Ltd
58755,Browning's Pharmacy and Health Care Inc
58766,"Snow Pharmaceuticals, LLC"
58768,Novartis Ophthalmics
58769,"Shepard Bros., Inc."
58775,"Fersinsa GB, S.A.de C.V"
58789,"Airgas Northern California & Nevada, Inc."
58790,"Advanced Vision Research (Subsidiary of Akorn, Inc.)"
58793,Kreative Organics Private Limited
58799,Merck & CIE
58809,GM Pharmaceuticals
58811,"Guangzhou Huangpu Chemical Co., Ltd."
58829,FIRST PRIORITY INCORPORATED
58836,White Manufacturing Incorporated
58840,"Watson Pharma, Inc."
58864,Prepackage Specialists
58878,"Shasta Welding Supply, Inc"
58892,Fallien Cosmeceuticals LTD.
58909,"ProLabs, Ltd."
58913,"LOS ALAMOS NATIONAL SECURITY, LLC"
58914,"Aptalis Pharma US, Inc."
58929,International Pharmaceuticals
58933,Procter & Gamble Manufactura S. de R.L. de C.V.
58966,Contract Packaging LTD
58969,Fidia Farmaceutici SpA-Divisione Solmag
58975,TIANJIN ZHONGXIN PHARMACEUTICAL GROUP CORP LTD LONGSHUNRONG PHARMACEUTICAL FACTORY
58977,Rice Home Medical LLC
58980,"Stratus Pharmaceuticals, Inc"
58987,"Enos Home Oxygen Therapy, Inc."
58989,"Natrium Products, Inc."
59007,"Stuart Products, Inc."
59011,Purdue Pharma LP
59014,Nortec Quimica SA
59044,"Union Carbide Corporation, a subsidiary of The Dow Chemical Company"
59051,Neogen Corporation - Mercer Rd
59060,Novo Nordisk Inc.
59063,"Kiel Laboratories, Inc."
59064,RockTenn Converting Co.
59066,"U.S. Airweld, Inc."
59075,"Elan Pharmaceuticals, Inc."
59088,PureTek Corporation
59097,Seattle Children's
59115,Hikma Pharmaceutical
59116,"Cambrex Charles City, Inc"
59125,Sierra Medical Supply
59130,"Teva Animal Health, Inc."
59138,"Gulf Medical Services, Inc."
59139,Grandview Hospital DBA Grandview Medical Company
59148,Otsuka America Pharmaceuticals Inc.
59156,Greenville Contract Packaging Inc.
59158,Prescriptives Inc.
59160,Home Medical Services LLC
59177,Lafayette Industries
59181,Laboratorios Beta SA
59201,Bharat Chemicals
59208,"Laboratorios Liomont, S.A. de C.V."
59215,Lewin Medical Supply
59228,EMS Contract Packaging
59243,"Sage Pharmaceuticals, Inc."
59248,Visiting Home Care Services Inc. dba VNA Medical Equipment and Supplies
59260,Creative Cosmetics Inc. dba CCI
59262,Similasan Corporation
59267,Pfizer Manufacturing Belgium NV
59274,Walla Walla Home Medical
59275,"United Welding Supply Co., Inc."
59279,"Mediceutical Laboratories, Ltd."
59282,ABS Global Inc.
59301,Oxygen Support Systems Inc
59310,"Teva Respiratory, LLC"
59315,Atlas Industries
59316,Performance Health LLC
59320,Vetoquinol N.-A. Inc.
59321,GUANGXI YULIN PHARMACEUTICAL CO LTD
59338,"AMAG Pharmaceuticals, Inc."
59342,G. R. Lane Health Products Limited
59348,"Nantong Jinghua Pharmaceutical Co., Ltd."
59349,Derivados Quimicos
59351,Lancaster S.A.M.
59353,Vifor (International) Inc.
59365,CooperSurgical Inc.
59366,Stiefel Laboratories Inc
59376,MADCAR COMPANY INC.
59380,Biosint S.p.A.
59387,"A-Welders and Medical Supply, Inc"
59390,Altaire Pharmaceuticals Inc.
59400,"BayCare Home Care, Inc."
59409,NFI Quick Pak
59417,Shire LLC
59427,ORIGINS NATURAL RESOURCES INC.
59450,The Kroger Co.
59460,Detroit Oxygen & Medical Equipment Co.
59463,"Ceutical Laboratories, Inc."
59469,Pekana-Naturheilmittel GmbH
59479,"BHS, Inc."
59503,Rochester Midland Corporation
59511,MEDA Inc.
59528,"Nephro-Tech, Inc."
59534,Richmond Oxygen Company
59560,SmithKline Beecham Limited
59564,"Innovative Manufacturing and Distribution Services, Inc."
59566,"Ningxia Qiyuan Pharmaceutical Co., Ltd."
59567,Laboratorios Columbia S.A. de C.V.
59568,LTS Lohmann Therapie-Systeme AG
59572,Celgene Corporation
59573,Fujian Kerui Pharmaceutical Co. Ltd
59578,"Praxair, Inc."
59579,"Praxair Distribution, Inc."
59593,Sharp Global Limited
59602,Nivedita Chemicals Private Ltd
59605,Reliable Biopharmaceutical Corporation
59614,Juvena Produits de Beaute GMBH
59627,Biogen Idec MA Inc.
59630,Shionogi Inc.
59640,H E B
59644,ANQIU LUAN PHARMACEUTICAL CO. LTD
59663,"Shine & Pretty (USA), Corp."
59672,Miers Laboratories
59676,"Janssen Products, LP"
59695,Nobilus Ent
59702,"Atley Pharmaceuticals, Inc."
59703,Amgen Manufacturing Limited
59704,ALA Med dba Pulmonary Care Services
59713,"Ann Arbor Welding Supply Co., Inc. DBA Arbor Specialty Gases"
59714,"Airway Oxygen, Inc."
59721,Beijing Taiyang Pharmaceutical Industry Company Limited
59726,P and L Development of New York Corporation
59730,Biotest Pharmaceuticals Corporation
59734,"Borba, Inc."
59735,Mana Products INC
59737,"Feicheng Boyuan Fine Chemical Co., Ltd."
59738,"O' PURE CO., LTD."
59741,"Bio-Pharm,Inc."
59746,"Jubilant Cadista Pharmaceuticals, Inc."
59751,Intas Pharmaceuticals USA
59752,Buffalo Wheelchair dba Naples Oxygen
59754,Specialty Gases of America LLC
59760,"Aeroflow, Inc dba Aeroflow Healthcare"
59762,Greenstone LLC
59765,"Intas Pharma Limited, SEZ"
59767,"Digestive Care, Inc."
59779,CVS Pharmacy
59788,Arcet Equipment Company
59800,"Enzymatic Therapy, Inc"
59815,maropack ag
59824,"GM International, Inc"
59834,"OrchidPharma, Inc"
59842,"Fitzsimmons Surgical Supply, Inc"
59854,"Johnson Labs, Inc."
59862,"Shalem Products, Inc."
59863,Banner Home Care of Arizona
59869,Korex Canada
59875,HomeopathyStore.com
59877,"Link Medical, Inc."
59883,Zila Therapeutics Inc.
59886,Fischer Pharmaceuticals Ltd.
59894,"Zhejiang Changming Pharmaceutical Co., Ltd."
59898,Water-Jel Technologies
59900,"Best Sanitizers, Inc."
59910,"McDonald Welding Supply, Inc"
59915,Conju Inc
59917,"Aptalis Pharmatech, Inc."
59923,Areva Pharmaceuticals
59924,Plains Welding Supply
59929,"YANGZHOU PHARMACEUTICAL CO., LTD"
59940,Enzyme Labs
59947,VetRx Labs
59954,MidMichigan Home Care
59955,VINDHYA PHARMA INDIA PRIVATE LIMITED
59958,"Owen Biosciences, Inc"
59961,Bellegrove Medical Supply Inc.
59970,"Navarro Discount Pharmacies,LLC"
59972,Hill Country Medical Equipment
59978,Westchester County Department of Health
59979,Wally's Natural Products
59983,"Leeper Brothers, Inc."
59987,Dow Pharmaceuticals Sciences
59990,"Classic Lady Packaging, Inc."
59995,"Robinson Pharma, Inc."
59997,"Esteve Huayi Pharmaceuticals Co., Ltd."
59998,Bio-Germ Protection LLC
60000,"Ahold U.S.A., Inc."
60055,Triad Isotopes Inc.
60083,"Hangzhou Beja Commodity Co., Ltd"
60112,Inverness Corporation
60123,"Johnson & Johnson Vision Care, Inc."
60139,"Center For Educational Advancement, Inc."
60152,IDT Biologika GmbH
60155,Exemed Pharmaceuticals
60207,"Apple Homecare Associates, Inc."
60212,"OTSUKA CHEMICAL CO., LTD."
60213,Delpharm Huningue
60215,University of Texas MD Anderson Cancer Center
60232,"Swiss American Products, Inc."
60234,"Summit Laboratories, Inc."
60258,"Cypress Pharmaceutical, Inc."
60264,"Chifeng Pharmaceutical Co., Ltd."
60267,Hope Pharmaceuticals
60268,"Gammie Home Care, Inc."
60269,ZaCh System S.A.
60270,VetTek
60274,Alkermes Gainesville LLC
60282,Stearns Packaging Corporation
60289,AHAVA - Dead Sea Laboratories Ltd.
60295,Nestmann Pharma GmbH
60312,Merck Sharp & Dohme Ltd.
60314,"Bionutrigen Co., Ltd."
60317,Pedi Stat Inc.
60319,"Hankuk Bowonbio Co., Ltd"
60321,Laboratoires Lehning
60345,Thomas Pawlowski/Thomas Respiratory Health Care
60351,SmithKline Beecham Limited
60354,"HANGZHOU HETD INDUSTRY CO., LTD."
60367,County Welding Supply
60371,"FSi, Inc"
60372,Puritan Products
60378,Cytec Industries Inc.
60379,Providence Home Medical Equipment
60396,Antaria Limited
60417,Keokuk Area Medical Equipment and Supply Inc
60422,"Chugai Pharmaceutical Co., Ltd."
60426,"Jiangsu Qinfen Pharmaceutical Co., Ltd."
60428,"Jilin Shulan Synthetic Pharmaceutical Co., Ltd."
60429,"Golden State Medical Supply, inc."
60432,"Morton Grove Pharmaceuticals, Inc."
60440,AstraZeneca UK Limited
60451,"Spectral Data Services, Inc."
60456,"Carpet Rentals, Inc."
60480,"Nippon Fine Chemical Co., Ltd."
60490,T.J. Samson Community Hospital Home Care Program Home Medical Equipment
60505,Apotex Corp.
60512,HOMEOLAB USA INC.
60547,"Medical Services of America, Inc."
60555,"Ameri-Quipt of North Carolina, Inc"
60558,"Microbiology & Quality Associates, Inc."
60560,Johns Hopkins Pharmaquip
60561,Richmond Respiratory & Medical Supply
60574,"MedImmune, LLC"
60575,"Respa Pharmaceuticals, Inc"
60592,Kalchem International Inc.
60594,Virbac Bridgeton
60595,Keyur Industries
60596,Banner Home Medical Equipment
60603,"Natural Soda, Inc."
60607,Sierra Homecare
60608,"BioChemics, Inc."
60613,Merrick's Inc.
60615,"Advacare Medical Services, Inc. dba Petersen Medical"
60617,Paragon Packaging Inc.
60646,Embio Limited
60648,Preserve International
60656,"Daito Pharmaceutical Co., Ltd"
60680,"Corden PharmaChem, Ltd."
60681,SANUM-KEHLBECK GMBH & CO KG
60682,Grandview Pharmacy
60683,"Lab Safety Supply, Inc."
60696,Kalispell Medical Equipment
60697,"Nitrox, Inc"
60704,"Braden Partners, L.P."
60715,Pfizer Cork Limited
60722,Zhejiang Xianju Pharmaceutical Co. Ltd.
60732,AstraZeneca S.p.A.
60733,"Intertek USA, INC. DBA QTI"
60742,Belvedere International Inc.
60747,"Unicep Packaging, LLC."
60751,LTS Lohmann Therapy Systems Corp.
60754,21st Century HealthCare Inc.
60758,"Pacific Pharma, Inc."
60760,St. Mary's Medical Park Pharmacy
60762,FNC MEDICAL CORPORATION
60767,Eastman Chemical Company
60793,"King Pharmaceuticals, Inc"
60830,VACSP Clinical Research Pharmacy Coordinating Center
60875,Jim's Pharmacy
60881,"Allen Medical, Inc"
60889,Organon (Ireland) Limited
60905,LVMH Fragrance Brands
60935,Banner Pharmacaps Canada Ltd
60936,"Eskay Fine Chemicals, Prop. S Kant Pharma Pvt. Ltd."
60937,Glaxo Wellcome Production
60940,Holopack-Verpackungstechnik-GmbH
60941,"In Home Medical, Inc."
60951,Qualitest Pharmaceuticals
60971,"Lehigh Valley Respiratory Care, Lancaster"
60974,Avik Pharmaceutical Limited
60977,Baxter Healthcare Corporation
60986,Marco Pharma International LLC
60994,Berkeley Contract Packaging LLC
61010,"Safetec of America, Inc."
61014,"Quality Packaging Specialists International, LLC"
61016,"Columbia Cosmetics Manufacturing, Inc."
61046,Xellia Pharmaceuticals Ltd (Xellia Gyogyszervegyeszeti Korlatolt Felelossegu Tarsasag )
61047,KIK Operating Partnership
61095,GT Industries Inc
61106,Pfizer Animal Health
61110,"Cosmetic Essence, LLC"
61121,SYNKEM SAS
61126,Corden Pharma Latina S.p.A.
61128,Wagner Welding Supply
61133,"Bimeda, Inc. Division of Cross Vetpharm Group"
61152,Green Pharmaceuticals
61157,Purac Biochem B.V.
61175,Lomapharm Rudolf Lohmann GmbH KG
61178,"CANLAC div of Solvay Pharma, Inc."
61181,"Diversey Canada, Inc"
61186,Beecham Pharmaceuticals (PTE) Limited
61187,SmithKline Beecham (Cork) Limited
61245,"Conney Safety Products, LLC"
61248,"C&C Homecare, Inc"
61252,Nicobrand LTD
61258,Merck Sharp & Dhome (Italia) S.p.A.
61280,"LPS Laboratories, Inc."
61281,Supriya Lifescience Limited
61299,DSM Anti-Infectives Sweden AB
61303,DSM Anti-Infectives Chemferm SA
61311,LLOYD Inc. of Iowa
61314,Sandoz Inc.
61336,Gulf State Chemical and Welding Supply Inc.
61343,"Laboratories Merck, Sharp & Dohme - Chibret"
61354,"OXYGEN DEVELOPMENT, L.L.C."
61360,"Taro Pharmaceuticals, Inc."
61362,Reliance Oxygen & Equipment
61373,"Flavor & Fragrance Specialties, Inc."
61380,"Levlad, LLC"
61393,RCC Medical Supply
61398,Complete Care Inc
61399,AVID Medical Inc
61420,Dillon Medical Supply
61436,Natures Cure
61442,"Carlsbad Technology, Inc."
61450,Sanofi Winthrop Industries
61451,"Amerifit, Inc."
61458,"Quality Home Healthcare, Inc."
61474,Accucaps Industries Limited
61480,Plymouth Pharmaceuticals Inc dba Loma Lux Laboratories
61481,KINeSYS Pharmaceutical Inc.
61498,"Sciarra Laboratories, Inc."
61500,"Topical BioMedics, Inc"
61503,TAYCA CORPORATION
61508,Germiphene Corporation
61543,CCA Industries Inc.
61552,"Arg Laboratories, Inc."
61553,"PharMEDium Services, LLC"
61556,Cayman Pharma s.r.o.
61566,Kool-Down Inc.
61570,"Monarch Pharmaceuticals, Inc"
61571,"HomeoPet, LLC"
61577,SOMBRA COSMETICS INC.
61582,"Natures Sunshine Products, Inc"
61589,BCM Cosmetique SAS
61600,VETGENIX LLC
61604,Premier Medical Corporation
